filename,id,sheet,extent,creator,title,county,state,sheet number,titledate,date,pubLocation,publisher,description,scale,subjectGeographic,subjectTopic,note,funder,rights,catalogRecord,holdingInst,collection,url,thumbnail
gun90001.tif,78829582,"keymap/index, sh. 1",4,Sanborn-Perris Map Co,Gunnison, Gunnison Co., Colo.,sh. 1,1890Gunnison,1890,New York,"Sanborn-Perris Map Co., 1890",1 map on 4 sheets : col. ; sheets 64 x 54 cm,Scale [ca. 1:600] 50 ft. to an inch,Gunnison,Fire insurance,"Shows building construction by hand coloring, locations of windows and doors, and available water facilities.Shows factories, commercial and religious occupancy of buildings, dwellings with property boundaries and house and block numbers.Oct. 1890.Historical maps of neighborhoods, detailed at the block and building level, showing residential, commercial, and industrial uses of site, building footprints, potential environmental hazards, and construction details of structures.Includes notes on population, water facilities, fire department, and prevailing winds.Microfilm edition known as: Sanborn fire insurance maps. Colorado.",This project was funded in part through a Library Services and Technology Act (LSTA) grant administered by the Colorado State Library and in part by the Friends of the Libraries,https://rightsstatements.org/page/NoC-NC/1.0/?language=en,http://libraries.colorado.edu/search/o?SEARCH=71215735,"Map Library, University Libraries, University of Colorado at Boulder",Building Colorado Story by Story: The Sanborn Fire Insurance Map Collection,https://cudl.colorado.edu//luna/servlet/detail/UCBOULDERCB1~21~21~60081~126788,https://cudl.colorado.edu/MediaManager/srvr?mediafile=/Size0/UCBOULDERCB1-21-NA/1499/gun90001.jpg
gun90002.tif,78829582,sh. 2,4,Sanborn-Perris Map Co,Gunnison, Gunnison Co., Colo.,sh. 2,1890Gunnison,1890,New York,"Sanborn-Perris Map Co., 1890",1 map on 4 sheets : col. ; sheets 64 x 54 cm,Scale [ca. 1:600] 50 ft. to an inch,Gunnison,Fire insurance,"Shows building construction by hand coloring, locations of windows and doors, and available water facilities.Shows factories, commercial and religious occupancy of buildings, dwellings with property boundaries and house and block numbers.Oct. 1890.Historical maps of neighborhoods, detailed at the block and building level, showing residential, commercial, and industrial uses of site, building footprints, potential environmental hazards, and construction details of structures.Includes notes on population, water facilities, fire department, and prevailing winds.Microfilm edition known as: Sanborn fire insurance maps. Colorado.",This project was funded in part through a Library Services and Technology Act (LSTA) grant administered by the Colorado State Library and in part by the Friends of the Libraries,https://rightsstatements.org/page/NoC-NC/1.0/?language=en,http://libraries.colorado.edu/search/o?SEARCH=71215735,"Map Library, University Libraries, University of Colorado at Boulder",Building Colorado Story by Story: The Sanborn Fire Insurance Map Collection,https://cudl.colorado.edu//luna/servlet/detail/UCBOULDERCB1~21~21~60100~126789,https://cudl.colorado.edu/MediaManager/srvr?mediafile=/Size0/UCBOULDERCB1-21-NA/1499/gun90002.jpg
gun90003.tif,78829582,sh. 3,4,Sanborn-Perris Map Co,Gunnison, Gunnison Co., Colo.,sh. 3,1890Gunnison,1890,New York,"Sanborn-Perris Map Co., 1890",1 map on 4 sheets : col. ; sheets 64 x 54 cm,Scale [ca. 1:600] 50 ft. to an inch,Gunnison,Fire insurance,"Shows building construction by hand coloring, locations of windows and doors, and available water facilities.Shows factories, commercial and religious occupancy of buildings, dwellings with property boundaries and house and block numbers.Oct. 1890.Historical maps of neighborhoods, detailed at the block and building level, showing residential, commercial, and industrial uses of site, building footprints, potential environmental hazards, and construction details of structures.Includes notes on population, water facilities, fire department, and prevailing winds.Microfilm edition known as: Sanborn fire insurance maps. Colorado.",This project was funded in part through a Library Services and Technology Act (LSTA) grant administered by the Colorado State Library and in part by the Friends of the Libraries,https://rightsstatements.org/page/NoC-NC/1.0/?language=en,http://libraries.colorado.edu/search/o?SEARCH=71215735,"Map Library, University Libraries, University of Colorado at Boulder",Building Colorado Story by Story: The Sanborn Fire Insurance Map Collection,https://cudl.colorado.edu//luna/servlet/detail/UCBOULDERCB1~21~21~60119~126790,https://cudl.colorado.edu/MediaManager/srvr?mediafile=/Size0/UCBOULDERCB1-21-NA/1499/gun90003.jpg
gun90004.tif,78829582,sh. 4,4,Sanborn-Perris Map Co,Gunnison, Gunnison Co., Colo.,sh. 4,1890Gunnison,1890,New York,"Sanborn-Perris Map Co., 1890",1 map on 4 sheets : col. ; sheets 64 x 54 cm,Scale [ca. 1:600] 50 ft. to an inch,Gunnison,Fire insurance,"Shows building construction by hand coloring, locations of windows and doors, and available water facilities.Shows factories, commercial and religious occupancy of buildings, dwellings with property boundaries and house and block numbers.Oct. 1890.Historical maps of neighborhoods, detailed at the block and building level, showing residential, commercial, and industrial uses of site, building footprints, potential environmental hazards, and construction details of structures.Includes notes on population, water facilities, fire department, and prevailing winds.Microfilm edition known as: Sanborn fire insurance maps. Colorado.",This project was funded in part through a Library Services and Technology Act (LSTA) grant administered by the Colorado State Library and in part by the Friends of the Libraries,https://rightsstatements.org/page/NoC-NC/1.0/?language=en,http://libraries.colorado.edu/search/o?SEARCH=71215735,"Map Library, University Libraries, University of Colorado at Boulder",Building Colorado Story by Story: The Sanborn Fire Insurance Map Collection,https://cudl.colorado.edu//luna/servlet/detail/UCBOULDERCB1~21~21~60138~126791,https://cudl.colorado.edu/MediaManager/srvr?mediafile=/Size0/UCBOULDERCB1-21-NA/1499/gun90004.jpg
