filename,id,sheet,extent,creator,title,county,state,sheet number,titledate,date,pubLocation,publisher,description,scale,subjectGeographic,subjectTopic,note,funder,rights,catalogRecord,holdingInst,collection,url,thumbnail
asp86un1.tif,78837804,"keymap/index, sh. 1",4,Sanborn Map & Publishing Co,Aspen, Pitkin Co., Colorado, sh.1,1886Aspen,1886,New York,"Sanborn Map & Publishing Co., 1886",1 map on 4 sheets : col. ; sheets 64 x 54 cm,Scale [ca. 1:600] 50 ft. to an inch,Aspen,Fire insurance,"Shows building construction by hand coloring, locations of windows and doors, and available water facilities.Shows factories, commercial and religious occupancy of buildings, dwellings with property boundaries and house and block numbers.August 1886.Includes notes on population, water facilities, fire department, and prevailing winds.Microfilm edition known as: Sanborn fire insurance maps. Colorado.",This project was funded in part through a Library Services and Technology Act (LSTA) grant administered by the Colorado State Library and in part by the Friends of the Libraries,https://rightsstatements.org/page/NoC-NC/1.0/?language=en,http://libraries.colorado.edu/search/o?SEARCH=62786919,"Map Library, University Libraries, University of Colorado at Boulder",Discovering Colorado Story by Story: The Sanborn Fire Insurance Maps Collection,https://cudl.colorado.edu//luna/servlet/detail/UCBOULDERCB1~21~21~98472~126170,https://cudl.colorado.edu/MediaManager/srvr?mediafile=/Size0/UCBOULDERCB1-21-NA/1493/asp86un1.jpg
asp86002.tif,78837804,sh. 2,4,Sanborn Map & Publishing Co,Aspen, Pitkin Co., Colorado, sh. 2,1886Aspen,1886,New York,"Sanborn Map & Publishing Co., 1886",1 map on 4 sheets : col. ; sheets 64 x 54 cm,Scale [ca. 1:600] 50 ft. to an inch,Aspen,Fire insurance,"Shows building construction by hand coloring, locations of windows and doors, and available water facilities.Shows factories, commercial and religious occupancy of buildings, dwellings with property boundaries and house and block numbers.August 1886.Includes notes on population, water facilities, fire department, and prevailing winds.Microfilm edition known as: Sanborn fire insurance maps. Colorado.",This project was funded in part through a Library Services and Technology Act (LSTA) grant administered by the Colorado State Library and in part by the Friends of the Libraries,https://rightsstatements.org/page/NoC-NC/1.0/?language=en,http://libraries.colorado.edu/search/o?SEARCH=62786919,"Map Library, University Libraries, University of Colorado at Boulder",Discovering Colorado Story by Story: The Sanborn Fire Insurance Maps Collection,https://cudl.colorado.edu//luna/servlet/detail/UCBOULDERCB1~21~21~98491~126167,https://cudl.colorado.edu/MediaManager/srvr?mediafile=/Size0/UCBOULDERCB1-21-NA/1493/asp86002.jpg
asp86003.tif,78837804,sh. 3,4,Sanborn Map & Publishing Co,Aspen, Pitkin Co., Colorado, sh. 3,1886Aspen,1886,New York,"Sanborn Map & Publishing Co., 1886",1 map on 4 sheets : col. ; sheets 64 x 54 cm,Scale [ca. 1:600] 50 ft. to an inch,Aspen,Fire insurance,"Shows building construction by hand coloring, locations of windows and doors, and available water facilities.Shows factories, commercial and religious occupancy of buildings, dwellings with property boundaries and house and block numbers.August 1886.Includes notes on population, water facilities, fire department, and prevailing winds.Microfilm edition known as: Sanborn fire insurance maps. Colorado.",This project was funded in part through a Library Services and Technology Act (LSTA) grant administered by the Colorado State Library and in part by the Friends of the Libraries,https://rightsstatements.org/page/NoC-NC/1.0/?language=en,http://libraries.colorado.edu/search/o?SEARCH=62786919,"Map Library, University Libraries, University of Colorado at Boulder",Discovering Colorado Story by Story: The Sanborn Fire Insurance Maps Collection,https://cudl.colorado.edu//luna/servlet/detail/UCBOULDERCB1~21~21~98508~126168,https://cudl.colorado.edu/MediaManager/srvr?mediafile=/Size0/UCBOULDERCB1-21-NA/1493/asp86003.jpg
asp86004.tif,78837804,sh. 4,4,Sanborn Map & Publishing Co,Aspen, Pitkin Co., Colorado, sh. 4,1886Aspen,1886,New York,"Sanborn Map & Publishing Co., 1886",1 map on 4 sheets : col. ; sheets 64 x 54 cm,Scale [ca. 1:600] 50 ft. to an inch,Aspen,Fire insurance,"Shows building construction by hand coloring, locations of windows and doors, and available water facilities.Shows factories, commercial and religious occupancy of buildings, dwellings with property boundaries and house and block numbers.August 1886.Includes notes on population, water facilities, fire department, and prevailing winds.Microfilm edition known as: Sanborn fire insurance maps. Colorado.",This project was funded in part through a Library Services and Technology Act (LSTA) grant administered by the Colorado State Library and in part by the Friends of the Libraries,https://rightsstatements.org/page/NoC-NC/1.0/?language=en,http://libraries.colorado.edu/search/o?SEARCH=62786919,"Map Library, University Libraries, University of Colorado at Boulder",Discovering Colorado Story by Story: The Sanborn Fire Insurance Maps Collection,https://cudl.colorado.edu//luna/servlet/detail/UCBOULDERCB1~21~21~98525~126169,https://cudl.colorado.edu/MediaManager/srvr?mediafile=/Size0/UCBOULDERCB1-21-NA/1493/asp86004.jpg
